,participant,block,net_trial,net_size,net_contents,offer_1,offer_2,offer_3,choice,switch_trial,prop_filled,raw_distance,trials_invested,net_item_idx,best_alt_idx,worst_alt_idx,goal_offer,best_alt_offer,worst_alt_offer,in_scanner,decisionRT,myopic_values_1,myopic_values_2,myopic_values_3,tree_search_item1,tree_search_item2,tree_search_item3
129,0,19,2,69,5.49941273470109,5.97133641037338,6.69454007833841,5.03259175915863,1,0,0.0797016338362477,63.5005872652989,1,1.0,2.0,3.0,5.97133641037338,6.69454007833841,5.03259175915863,1.0,,11.4707491450745,6.69454007833841,5.03259175915863,-14.67325,-14.9485,-16.50135
130,0,19,3,69,11.4707491450745,4.7209726978039,7.77120765740921,5.71132541070556,1,0,0.166242741232963,57.5292508549255,2,1.0,2.0,3.0,4.7209726978039,7.77120765740921,5.71132541070556,1.0,,16.1917218428784,7.77120765740921,5.71132541070556,-14.71125,-14.1532,-15.6936
131,0,19,4,69,16.1917218428784,3.33476812348231,-1.65021294336399,6.78983272599602,1,0,0.234662635404034,52.8082781571216,3,1.0,3.0,2.0,3.33476812348231,6.78983272599602,-1.65021294336399,1.0,,19.5264899663607,-1.65021294336399,6.78983272599602,-15.31555,-20.46935,-14.9497
132,0,19,5,69,19.5264899663607,3.03277348125806,-1.56520769530725,6.83684510523095,1,0,0.282992608208126,49.4735100336393,4,1.0,3.0,2.0,3.03277348125806,6.83684510523095,-1.56520769530725,1.0,,22.5592634476187,-1.56520769530725,6.83684510523095,-14.9241,-20.2889,-14.8824
133,0,19,6,69,22.5592634476187,3.30759622483674,-0.792927954160888,9.04862769656776,1,0,0.326945847066938,46.4407365523813,5,1.0,3.0,2.0,3.30759622483674,9.04862769656776,-0.792927954160888,1.0,,25.8668596724555,-0.792927954160888,9.04862769656776,-14.1219,-20.36165,-13.01755
134,0,19,7,69,25.8668596724555,2.44303116827801,-2.0927364375941,8.86290608470717,1,0,0.374882024238485,43.1331403275445,6,1.0,3.0,2.0,2.44303116827801,8.86290608470717,-2.0927364375941,1.0,,28.3098908407335,-2.0927364375941,8.86290608470717,-14.3323,-20.46345,-13.1199
135,0,19,8,69,28.3098908407335,2.78708957453073,-1.94911981356502,9.06831349154464,3,1,0.410288273054109,40.6901091592665,7,1.0,3.0,2.0,2.78708957453073,9.06831349154464,-1.94911981356502,1.0,,31.0969804152642,-1.94911981356502,9.06831349154464,-13.70045,-20.5334,-13.01915
136,0,19,9,69,9.06831349154464,13.7215485964484,-1.5573260534107,9.31608420897423,3,0,0.131424833210792,59.9316865084554,1,3.0,1.0,2.0,9.31608420897423,13.7215485964484,-1.5573260534107,1.0,,13.7215485964484,-1.5573260534107,18.3843977005189,-10.0683,-20.4293,-11.2681
137,0,19,10,69,18.3843977005189,10.1962388335098,-0.696365162056855,10.2094720699648,3,0,0.266440546384331,50.6156022994811,2,3.0,1.0,2.0,10.2094720699648,10.1962388335098,-0.696365162056855,1.0,,10.1962388335098,-0.696365162056855,28.5938697704837,-12.2595,-20.26405,-9.04605
138,0,19,11,69,28.5938697704837,10.6490572657595,-0.340426644722874,9.72735008164142,3,0,0.414403909717155,40.4061302295163,3,3.0,1.0,2.0,9.72735008164142,10.6490572657595,-0.340426644722874,1.0,,10.6490572657595,-0.340426644722874,38.3212198521251,-11.92575,-20.21565,-7.4816
139,0,19,12,69,38.3212198521251,10.5729017918883,-0.352669040782398,10.720511363707,3,0,0.555379997856885,30.6787801478749,4,3.0,1.0,2.0,10.720511363707,10.5729017918883,-0.352669040782398,1.0,,10.5729017918883,-0.352669040782398,49.0417312158321,-11.89815,-20.1806,-5.07235
140,0,19,13,69,49.0417312158321,10.5019594851261,-1.93235889203067,11.4685068722245,3,0,0.710749727765682,19.9582687841679,5,3.0,1.0,2.0,11.4685068722245,10.5019594851261,-1.93235889203067,1.0,,10.5019594851261,-1.93235889203067,60.5102380880566,-12.04165,-20.4457,-2.85085
141,0,19,14,69,60.5102380880566,-0.0892992470466245,-1.08582585546615,11.8081123321602,3,0,0.876959972290675,8.48976191194341,6,3.0,1.0,2.0,11.8081123321602,-0.0892992470466245,-1.08582585546615,1.0,,-0.0892992470466245,-1.08582585546615,72.3183504202168,-20.21785,-20.41545,-1.0
142,0,20,1,18,0.0,4.92023875178997,7.28499295835404,5.96613903964449,3,0,0.0,18.0,0,,,,,,,1.0,,4.92023875178997,7.28499295835404,5.96613903964449,-5.6817,-4.2279,-4.86035
143,0,20,2,18,5.96613903964449,4.78524480213718,0.660151358313859,6.6944929522238,3,0,0.331452168869138,12.0338609603555,1,3.0,1.0,2.0,6.6944929522238,4.78524480213718,0.660151358313859,1.0,,4.78524480213718,0.660151358313859,12.6606319918683,-5.808,-10.6193,-2.7145
144,0,20,3,18,12.6606319918683,5.26890828812147,0.601007150045664,2.97451951691077,3,0,0.703368443992683,5.33936800813171,2,3.0,1.0,2.0,2.97451951691077,5.26890828812147,0.601007150045664,1.0,,5.26890828812147,0.601007150045664,15.6351515087791,-5.37785,-10.7692,-2.8542
145,0,20,4,18,15.6351515087791,4.37624805395168,2.26010618760444,9.73190136888241,3,0,0.868619528265503,2.36484849122094,3,3.0,1.0,2.0,9.73190136888241,4.37624805395168,2.26010618760444,1.0,,4.37624805395168,2.26010618760444,25.3670528776615,-6.1798,-8.85445,-1.0
160,0,22,1,23,0.0,5.59208203373228,6.56033907506127,5.77121579126621,2,0,0.0,23.0,0,,,,,,,1.0,,5.59208203373228,6.56033907506127,5.77121579126621,-6.3674,-5.7579,-6.31225
161,0,22,2,23,6.56033907506127,4.75829986127735,6.46687125598724,11.6382266778236,3,1,0.285232133698316,16.4396609249387,1,2.0,3.0,1.0,6.46687125598724,11.6382266778236,4.75829986127735,1.0,,4.75829986127735,13.0272103310485,11.6382266778236,-7.15515,-4.18965,-3.3478
162,0,22,3,23,11.6382266778236,5.35193385308194,6.4925528659192,10.6238837746039,3,0,0.506009855557548,11.3617733221764,1,3.0,2.0,1.0,10.6238837746039,6.4925528659192,5.35193385308194,1.0,,5.35193385308194,6.4925528659192,22.2621104524275,-6.6461,-5.83215,-2.46965
163,0,22,4,23,22.2621104524275,11.4266099730424,6.75726944436214,9.99451350446039,3,0,0.967917845757717,0.7378895475725,2,3.0,1.0,2.0,9.99451350446039,11.4266099730424,6.75726944436214,1.0,,11.4266099730424,6.75726944436214,32.2566239568879,-3.6131,-5.5971,-1.0
164,0,23,1,36,0.0,7.14145296240508,5.50081938832773,5.26355183048523,2,0,0.0,36.0,0,,,,,,,1.0,,7.14145296240508,5.50081938832773,5.26355183048523,-8.22835,-9.51185,-9.7957
165,0,23,2,36,5.50081938832773,12.856412165457,7.4345372749389,5.77421694160461,1,1,0.152800538564659,30.4991806116723,1,2.0,1.0,3.0,7.4345372749389,12.856412165457,5.77421694160461,1.0,,12.856412165457,12.9353566632666,5.77421694160461,-4.96525,-6.7325,-9.2803
166,0,23,3,36,12.856412165457,0.231059750034394,9.05445593009123,6.67999799988623,1,0,0.357122560151583,23.143587834543,1,1.0,2.0,3.0,0.231059750034394,9.05445593009123,6.67999799988623,1.0,,13.0874719154914,9.05445593009123,6.67999799988623,-12.5328,-6.85225,-8.51455
167,0,23,4,36,13.0874719154914,0.74130912941704,9.82635769802123,5.35615357144325,2,1,0.363540886541428,22.9125280845086,2,1.0,2.0,3.0,0.74130912941704,9.82635769802123,5.35615357144325,1.0,,13.8287810449084,9.82635769802123,5.35615357144325,-12.0502,-6.44535,-9.7501
168,0,23,5,36,9.82635769802123,10.0422358771899,10.3688052307195,4.24127984647932,2,0,0.27295438050059,26.1736423019788,1,2.0,1.0,3.0,10.3688052307195,10.0422358771899,4.24127984647932,1.0,,10.0422358771899,20.1951629287407,4.24127984647932,-6.42435,-4.5541,-10.7959
169,0,23,6,36,20.1951629287407,12.0435137177019,8.76519257873814,-0.545610510125868,2,0,0.560976748020576,15.8048370712593,2,2.0,1.0,3.0,8.76519257873814,12.0435137177019,-0.545610510125868,1.0,,12.0435137177019,28.9603555074789,-0.545610510125868,-5.41715,-2.77345,-14.6733
170,0,23,7,36,28.9603555074789,11.9841758865354,7.08123914024544,-0.438758125803402,2,0,0.804454319652191,7.03964449252113,3,2.0,1.0,3.0,7.08123914024544,11.9841758865354,-0.438758125803402,1.0,,11.9841758865354,36.0415946477243,-0.438758125803402,-5.5304,-1.0,-14.6239
175,0,25,1,12,0.0,5.15073706216152,6.08812255170627,7.17322544833985,3,0,0.0,12.0,0,,,,,,,1.0,,5.15073706216152,6.08812255170627,7.17322544833985,-3.8968,-3.12705,-2.63785
176,0,25,2,12,7.17322544833985,5.5706159153461,4.78611068120489,-0.274854934377178,2,1,0.597768787361654,4.82677455166015,1,3.0,1.0,2.0,-0.274854934377178,5.5706159153461,4.78611068120489,1.0,,5.5706159153461,4.78611068120489,6.89837051396267,-3.6832,-4.04405,-8.64425
177,0,25,3,12,4.78611068120489,-0.271639655695231,4.00260795783478,0.814501340719774,2,0,0.398842556767074,7.21388931879511,1,2.0,3.0,1.0,4.00260795783478,0.814501340719774,-0.271639655695231,1.0,,-0.271639655695231,8.78871863903967,0.814501340719774,-9.81695,-2.7693,-8.91745
178,0,25,4,12,8.78871863903967,1.0504607282008,4.8189890953944,3.1511616015452,2,0,0.732393219919972,3.21128136096033,2,2.0,3.0,1.0,4.8189890953944,3.1511616015452,1.0504607282008,1.0,,1.0504607282008,13.6077077344341,3.1511616015452,-8.6889,-1.0,-5.66495
179,0,26,1,72,0.0,5.4237270715525,5.74155419203209,5.42000650292072,1,0,0.0,72.0,0,,,,,,,1.0,,5.4237270715525,5.74155419203209,5.42000650292072,-16.6501,-16.45225,-16.5789
180,0,26,2,72,5.4237270715525,6.61260181722029,4.90702316199505,4.65711334435257,1,0,0.0753295426604514,66.5762729284475,1,1.0,2.0,3.0,6.61260181722029,4.90702316199505,4.65711334435257,1.0,,12.0363288887728,4.90702316199505,4.65711334435257,-14.6058,-17.1913,-17.36715
181,0,26,3,72,12.0363288887728,6.20909234708527,4.41503617382449,3.55296346691392,1,0,0.167171234566289,59.9636711112272,2,1.0,2.0,3.0,6.20909234708527,4.41503617382449,3.55296346691392,1.0,,18.2454212358581,4.41503617382449,3.55296346691392,-13.82115,-17.5449,-18.10945
182,0,26,4,72,18.2454212358581,5.60137523498675,11.7808653054547,2.25585085103832,1,0,0.253408628275806,53.7545787641419,3,1.0,2.0,3.0,5.60137523498675,11.7808653054547,2.25585085103832,1.0,,23.8467964708448,11.7808653054547,2.25585085103832,-13.2439,-11.63775,-19.1959
183,0,26,5,72,23.8467964708448,5.18294129468222,11.1995979196993,2.42394965365488,2,1,0.331205506539511,48.1532035291552,4,1.0,2.0,3.0,5.18294129468222,11.1995979196993,2.42394965365488,1.0,,29.029737765527,11.1995979196993,2.42394965365488,-12.58335,-12.0446,-19.0719
184,0,26,6,72,11.1995979196993,4.78331142621797,11.8735596187733,2.87845066605408,2,0,0.155549971106935,60.8004020803007,1,2.0,1.0,3.0,11.8735596187733,4.78331142621797,2.87845066605408,1.0,,4.78331142621797,23.0731575384726,2.87845066605408,-17.18805,-9.8241,-18.8399
185,0,26,7,72,23.0731575384726,4.55861259006825,12.2010017254771,2.79623854919697,2,0,0.320460521367675,48.9268424615274,2,2.0,1.0,3.0,12.2010017254771,4.55861259006825,2.79623854919697,1.0,,4.55861259006825,35.2741592639497,2.79623854919697,-17.3137,-7.7069,-18.84135
186,0,26,8,72,35.2741592639497,4.78841547285233,11.9880651908584,1.87346244805801,2,0,0.489918878665968,36.7258407360503,3,2.0,1.0,3.0,11.9880651908584,4.78841547285233,1.87346244805801,1.0,,4.78841547285233,47.2622244548081,1.87346244805801,-17.2566,-5.7243,-19.5325
187,0,26,9,72,47.2622244548081,9.26974599569782,12.5793354582087,2.5904440931784,2,0,0.656419784094557,24.7377755451919,4,2.0,1.0,3.0,12.5793354582087,9.26974599569782,2.5904440931784,1.0,,9.26974599569782,59.8415599130168,2.5904440931784,-13.39445,-3.4128,-19.02515
188,0,26,10,72,59.8415599130168,8.77315474993072,12.0643735536086,3.46742063029493,2,0,0.831132776569678,12.1584400869832,5,2.0,1.0,3.0,12.0643735536086,8.77315474993072,3.46742063029493,1.0,,8.77315474993072,71.9059334666254,3.46742063029493,-13.84305,-2.43305,-18.2789
189,0,26,11,72,71.9059334666254,9.23499870976793,13.2044099664123,3.42139685711495,2,0,0.998693520369797,0.0940665333746011,6,2.0,1.0,3.0,13.2044099664123,9.23499870976793,3.42139685711495,1.0,,9.23499870976793,85.1103434330377,3.42139685711495,-13.36295,-1.0,-18.47325
196,0,28,1,24,0.0,5.84787902626615,6.91749943318657,4.75750321375855,1,0,0.0,24.0,0,,,,,,,1.0,,5.84787902626615,6.91749943318657,4.75750321375855,-6.54855,-5.66255,-7.45605
197,0,28,2,24,5.84787902626615,4.08278433915456,5.84148365215661,4.66041492034766,2,1,0.243661626094423,18.1521209737339,1,1.0,2.0,3.0,4.08278433915456,5.84148365215661,4.66041492034766,1.0,,9.93066336542071,5.84148365215661,4.66041492034766,-6.7025,-6.4184,-7.55565
198,0,28,3,24,5.84148365215661,4.42132212176454,6.52644011498431,4.54774607066923,2,0,0.243395152173192,18.1585163478434,1,2.0,3.0,1.0,6.52644011498431,4.54774607066923,4.42132212176454,1.0,,4.42132212176454,12.3679237671409,4.54774607066923,-7.83225,-4.5154,-7.66805
199,0,28,4,24,12.3679237671409,4.47931708391888,7.24895710955676,3.74702543151936,1,1,0.515330156964205,11.6320762328591,2,2.0,1.0,3.0,7.24895710955676,4.47931708391888,3.74702543151936,1.0,,4.47931708391888,19.6168808766977,3.74702543151936,-7.8044,-2.6543,-8.64815
200,0,28,5,24,4.47931708391888,4.7120034630665,6.2844524569158,2.46826004086193,2,1,0.186638211829953,19.5206829160811,1,1.0,2.0,3.0,4.7120034630665,6.2844524569158,2.46826004086193,1.0,,9.19132054698538,6.2844524569158,2.46826004086193,-6.3987,-6.12905,-10.08105
201,0,28,6,24,6.2844524569158,4.53907379167752,2.79536508198371,3.21847498188077,2,0,0.261852185704825,17.7155475430842,1,2.0,1.0,3.0,2.79536508198371,4.53907379167752,3.21847498188077,1.0,,4.53907379167752,9.07981753889951,3.21847498188077,-7.71615,-8.1657,-9.2107
202,0,28,7,24,9.07981753889951,3.46886437991869,3.1941465175607,14.1131987212473,3,1,0.378325730787479,14.9201824611005,2,2.0,3.0,1.0,3.1941465175607,14.1131987212473,3.46886437991869,1.0,,3.46886437991869,12.2739640564602,14.1131987212473,-8.88595,-6.66435,-2.88785
203,0,28,8,24,14.1131987212473,4.13947046915997,4.00226030433701,14.220808769291,3,0,0.588049946718638,9.8868012787527,1,3.0,1.0,2.0,14.220808769291,4.13947046915997,4.00226030433701,1.0,,4.13947046915997,4.00226030433701,28.3340074905383,-8.12805,-8.275,-1.0
204,0,29,1,14,0.0,4.14156516977772,7.01338232498471,3.91433663959969,2,0,0.0,14.0,0,,,,,,,1.0,,4.14156516977772,7.01338232498471,3.91433663959969,-5.1569,-3.262,-5.4797
205,0,29,2,14,7.01338232498471,4.18540172450599,-1.85554836963875,3.90451623776856,1,1,0.500955880356051,6.98661767501529,1,2.0,1.0,3.0,-1.85554836963875,4.18540172450599,3.90451623776856,1.0,,4.18540172450599,5.15783395534596,3.90451623776856,-5.20075,-10.3794,-5.48245
206,0,29,3,14,4.18540172450599,2.38017244777935,-1.57941637768684,3.98498373369907,3,1,0.298957266036142,9.81459827549401,1,1.0,3.0,2.0,2.38017244777935,3.98498373369907,-1.57941637768684,1.0,,6.56557417228534,-1.57941637768684,3.98498373369907,-6.02595,-10.8908,-5.3362
207,0,29,4,14,3.98498373369907,2.43882839895703,11.0555501870152,3.11491505233578,2,1,0.284641695264219,10.0150162663009,1,3.0,2.0,1.0,3.11491505233578,11.0555501870152,2.43882839895703,1.0,,2.43882839895703,11.0555501870152,7.09989878603485,-7.4597,-2.56055,-4.9758
208,0,29,5,14,11.0555501870152,1.66450824887075,9.63249358292962,2.07939553297321,2,0,0.789682156215371,2.9444498129848,1,2.0,3.0,1.0,9.63249358292962,2.07939553297321,1.66450824887075,1.0,,1.66450824887075,20.6880437699448,2.07939553297321,-8.57525,-1.0,-7.94015
212,0,31,1,58,0.0,6.8662492290534,5.51949437328069,7.3760360974788,1,0,0.0,58.0,0,,,,,,,1.0,,6.8662492290534,5.51949437328069,7.3760360974788,-12.7783,-13.9963,-12.29535
213,0,31,2,58,6.8662492290534,7.84049676769976,5.71651384019073,6.93688146794403,1,0,0.118383607397472,51.1337507709466,1,1.0,3.0,2.0,7.84049676769976,6.93688146794403,5.71651384019073,1.0,,14.7067459967532,5.71651384019073,6.93688146794403,-10.7015,-13.7941,-12.7227
214,0,31,3,58,14.7067459967532,7.63735926303005,4.16481629484837,7.68609921219919,1,0,0.253564586150917,43.2932540032468,2,1.0,3.0,2.0,7.63735926303005,7.68609921219919,4.16481629484837,1.0,,22.3441052597832,4.16481629484837,7.68609921219919,-9.37315,-15.3094,-12.10665
215,0,31,4,58,22.3441052597832,8.78217983103456,5.33497927740242,7.21164116402899,1,0,0.385243194134193,35.6558947402168,3,1.0,3.0,2.0,8.78217983103456,7.21164116402899,5.33497927740242,1.0,,31.1262850908178,5.33497927740242,7.21164116402899,-7.03955,-14.1599,-12.46915
216,0,31,5,58,31.1262850908178,8.08063261194501,9.42726461649697,8.20065684250724,1,0,0.53666008777272,26.8737149091822,4,1.0,2.0,3.0,8.08063261194501,9.42726461649697,8.20065684250724,1.0,,39.2069177027628,9.42726461649697,8.20065684250724,-5.8476,-10.7323,-11.74805
217,0,31,6,58,39.2069177027628,8.55150617206536,10.1546108094095,8.37614058974674,1,0,0.675981339702807,18.7930822972372,5,1.0,2.0,3.0,8.55150617206536,10.1546108094095,8.37614058974674,1.0,,47.7584238748281,10.1546108094095,8.37614058974674,-4.0791,-10.3353,-11.5548
218,0,31,7,58,47.7584238748281,8.7265606409351,10.4475382633954,-0.0240422539752299,1,0,0.82342110129014,10.2415761251719,6,1.0,2.0,3.0,8.7265606409351,10.4475382633954,-0.0240422539752299,1.0,,56.4849845157632,10.4475382633954,-0.0240422539752299,-2.54545,-10.1396,-18.152
219,0,31,8,58,56.4849845157632,9.31318135664644,10.9209892910587,-0.254437775843697,1,0,0.973879043375228,1.51501548423676,7,1.0,2.0,3.0,9.31318135664644,10.9209892910587,-0.254437775843697,1.0,,65.7981658724097,10.9209892910587,-0.254437775843697,-1.0,-9.6807,-18.29045
220,0,32,1,20,0.0,5.21509522643144,6.3601738523123,5.86955617729402,1,0,0.0,20.0,0,,,,,,,1.0,,5.21509522643144,6.3601738523123,5.86955617729402,-5.9353,-5.1274,-5.5208
221,0,32,2,20,5.21509522643144,4.96647938978741,-1.8985768787108,6.61398231017844,1,0,0.260754761321572,14.7849047735686,1,1.0,3.0,2.0,4.96647938978741,6.61398231017844,-1.8985768787108,1.0,,10.1815746162188,-1.8985768787108,6.61398231017844,-4.6428,-11.9039,-4.92855
222,0,32,3,20,10.1815746162188,5.58135567813513,11.5775864095394,6.39083287381986,1,0,0.509078730810942,9.81842538378115,2,1.0,2.0,3.0,5.58135567813513,11.5775864095394,6.39083287381986,1.0,,15.762930294354,11.5775864095394,6.39083287381986,-2.73995,-2.73985,-5.1064
223,0,32,4,20,15.762930294354,0.341600030156708,11.7195133717851,7.15334614103516,2,1,0.788146514717699,4.23706970564602,3,1.0,2.0,3.0,0.341600030156708,11.7195133717851,7.15334614103516,1.0,,16.1045303245107,11.7195133717851,7.15334614103516,-7.72465,-2.8187,-4.45475
224,0,32,5,20,11.7195133717851,0.783106303753689,11.9108992011653,6.90135169111391,2,0,0.585975668589255,8.2804866282149,1,2.0,3.0,1.0,11.9108992011653,6.90135169111391,0.783106303753689,1.0,,0.783106303753689,23.6304125729504,6.90135169111391,-10.9788,-1.0,-4.71575
234,0,34,1,27,0.0,5.87066325499332,6.54860752979393,4.75701677970239,2,0,0.0,27.0,0,,,,,,,1.0,,5.87066325499332,6.54860752979393,4.75701677970239,-7.23905,-6.57155,-8.22045
235,0,34,2,27,6.54860752979393,6.05441705749248,-0.647447514924849,3.77314903413182,1,1,0.242541019621997,20.4513924702061,1,2.0,1.0,3.0,-0.647447514924849,6.05441705749248,3.77314903413182,1.0,,6.05441705749248,5.90116001486908,3.77314903413182,-7.0372,-12.543,-9.3068
236,0,34,3,27,6.05441705749248,5.11061551646932,1.08388093165337,3.87088598825903,1,0,0.224237668796018,20.9455829425075,1,1.0,3.0,2.0,5.11061551646932,3.87088598825903,1.08388093165337,1.0,,11.1650325739618,1.08388093165337,3.87088598825903,-6.39125,-12.16505,-9.0902
237,0,34,4,27,11.1650325739618,4.89505379820373,2.06688976399767,4.45837877572742,1,0,0.413519724961548,15.8349674260382,2,1.0,3.0,2.0,4.89505379820373,4.45837877572742,2.06688976399767,1.0,,16.0600863721655,2.06688976399767,4.45837877572742,-5.1408,-11.27255,-8.518
238,0,34,5,27,16.0600863721655,5.36007827757521,13.5516751912101,4.56072454258219,2,1,0.594818013783908,10.9399136278345,3,1.0,2.0,3.0,5.36007827757521,13.5516751912101,4.56072454258219,1.0,,21.4201646497407,13.5516751912101,4.56072454258219,-3.43745,-3.5736,-8.4414
239,0,34,6,27,13.5516751912101,9.47744409416625,12.9519902294417,4.41610975653906,2,0,0.501913895970745,13.4483248087899,1,2.0,1.0,3.0,12.9519902294417,9.47744409416625,4.41610975653906,1.0,,9.47744409416625,26.5036654206518,4.41610975653906,-4.7963,-2.4024,-8.61725
240,0,34,7,27,26.5036654206518,11.4380103565805,12.7920609777104,4.13003968241429,2,0,0.981617237801918,0.496334579348201,2,2.0,1.0,3.0,12.7920609777104,11.4380103565805,4.13003968241429,1.0,,11.4380103565805,39.2957263983622,4.13003968241429,-4.47065,-1.0,-8.9653
241,0,35,1,13,0.0,5.01889565115534,7.17349613033403,8.17154482553913,2,0,0.0,13.0,0,,,,,,,1.0,,5.01889565115534,7.17349613033403,8.17154482553913,-4.1392,-2.74575,-2.62635
242,0,35,2,13,7.17349613033403,4.60361671199861,7.99432697969785,0.042084148643887,2,0,0.551807394641079,5.82650386966597,1,2.0,1.0,3.0,7.99432697969785,4.60361671199861,0.042084148643887,1.0,,4.60361671199861,15.1678231100319,0.042084148643887,-4.35215,-1.0,-9.83215
249,0,37,1,16,0.0,5.62652049521272,6.58002799885432,5.71727696066985,3,0,0.0,16.0,0,,,,,,,1.0,,5.62652049521272,6.58002799885432,5.71727696066985,-4.4599,-4.1128,-4.42625
250,0,37,2,16,5.71727696066985,6.66165858473285,6.80835612410363,1.73833840702955,2,1,0.357329810041866,10.2827230393302,1,3.0,2.0,1.0,1.73833840702955,6.80835612410363,6.66165858473285,1.0,,6.66165858473285,6.80835612410363,7.4556153676994,-4.08585,-4.06715,-7.2076
251,0,37,3,16,6.80835612410363,6.63891230871795,-0.859848752944885,1.36720286676032,1,1,0.425522257756477,9.19164387589637,1,2.0,1.0,3.0,-0.859848752944885,6.63891230871795,1.36720286676032,1.0,,6.63891230871795,5.94850737115874,1.36720286676032,-4.08735,-10.3184,-9.5169
252,0,37,4,16,6.63891230871795,6.75165410085327,-0.922227311693379,2.06566476336283,1,0,0.414932019294872,9.36108769128205,1,1.0,3.0,2.0,6.75165410085327,2.06566476336283,-0.922227311693379,1.0,,13.3905664095712,-0.922227311693379,2.06566476336283,-2.5525,-11.1936,-8.58105
253,0,37,5,16,13.3905664095712,6.55495371557109,-1.32477082644761,1.33485777844028,1,0,0.836910400598201,2.60943359042878,2,1.0,3.0,2.0,6.55495371557109,1.33485777844028,-1.32477082644761,1.0,,19.9455201251423,-1.32477082644761,1.33485777844028,-1.0,-11.31555,-9.63285
254,0,38,1,59,0.0,7.09866909886198,6.85425143058646,5.01623841920225,1,0,0.0,59.0,0,,,,,,,1.0,,7.09866909886198,6.85425143058646,5.01623841920225,-12.82035,-12.96745,-14.6881
255,0,38,2,59,7.09866909886198,7.20168046609153,7.31276338509872,10.2850522206517,3,1,0.12031642540444,51.901330901138,1,1.0,3.0,2.0,7.20168046609153,10.2850522206517,7.31276338509872,1.0,,14.3003495649535,7.31276338509872,10.2850522206517,-11.46605,-12.54405,-10.4657
256,0,38,3,59,10.2850522206517,6.55472649570073,6.690752952781,13.0127803087654,3,0,0.174322918994097,48.7149477793483,1,3.0,2.0,1.0,13.0127803087654,6.690752952781,6.55472649570073,1.0,,6.55472649570073,6.690752952781,23.2978325294171,-13.35215,-13.0818,-7.11055
257,0,38,4,59,23.2978325294171,13.7330714080165,7.56423381092985,13.1397982694589,3,0,0.394878517447747,35.7021674705829,2,3.0,1.0,2.0,13.1397982694589,13.7330714080165,7.56423381092985,1.0,,13.7330714080165,7.56423381092985,36.437630798876,-8.566,-12.3815,-4.9636
258,0,38,5,59,36.437630798876,13.0954297276934,7.64493589791131,13.0195159430379,3,0,0.617586962692814,22.562369201124,3,3.0,1.0,2.0,13.0195159430379,13.0954297276934,7.64493589791131,1.0,,13.0954297276934,7.64493589791131,49.4571467419139,-8.8405,-12.34735,-2.8931
259,0,38,6,59,49.4571467419139,11.5191423698753,6.47367333006424,12.3055410435095,3,0,0.838256724439219,9.5428532580861,4,3.0,1.0,2.0,12.3055410435095,11.5191423698753,6.47367333006424,1.0,,11.5191423698753,6.47367333006424,61.7626877854234,-9.62295,-13.23215,-1.0
265,0,40,1,67,0.0,5.77050964281057,6.70723942401765,5.47069845240171,3,0,0.0,67.0,0,,,,,,,1.0,,5.77050964281057,6.70723942401765,5.47069845240171,-15.5669,-14.63115,-15.6133
266,0,40,2,67,5.47069845240171,5.67545645734975,5.56985418040233,7.06018991180197,3,0,0.0816522157074882,61.5293015475983,1,3.0,1.0,2.0,7.06018991180197,5.67545645734975,5.56985418040233,1.0,,5.67545645734975,5.56985418040233,12.5308883642037,-15.5067,-15.6093,-13.1385
267,0,40,3,67,12.5308883642037,6.24716577996403,5.05624248033868,6.72285875096564,3,0,0.187028184540353,54.4691116357963,2,3.0,1.0,2.0,6.72285875096564,6.24716577996403,5.05624248033868,1.0,,6.24716577996403,5.05624248033868,19.2537471151693,-15.0435,-16.1837,-12.3781
268,0,40,4,67,19.2537471151693,6.01391880765625,1.54557639708129,7.63296473610322,3,0,0.2873693599279,47.7462528848307,3,3.0,1.0,2.0,7.63296473610322,6.01391880765625,1.54557639708129,1.0,,6.01391880765625,1.54557639708129,26.8867118512725,-15.16195,-19.02305,-10.2636
269,0,40,5,67,26.8867118512725,5.77006571668995,3.47837606699647,10.4642301537791,3,0,0.401294206735411,40.1132881487275,4,3.0,1.0,2.0,10.4642301537791,5.77006571668995,3.47837606699647,1.0,,5.77006571668995,3.47837606699647,37.3509420050516,-15.39875,-17.42505,-6.91745
